listing_id,room_type,latitude,longitude,host_type,host_id,host_name,,
48985558,Private room,40.67657,-73.94488,co,487295214,Nana,,
36906763,Private room,40.74482,-73.9066,co,498467246,Aiko,,
48381528,Private room,40.74318,-73.89574,primary,390535864,Fukuda,,
9.65E+17,Private room,40.7208,-74.00106,primary,501999278,RoomPicks,,
46566199,Private room,40.70458,-74.00573,primary,371972456,Justin,,
47883063,Private room,40.74412,-73.87293,primary,204704622,Momoyo,,
9.04E+17,Private room,40.81533535,-73.94100909,primary,305240193,June,,
1.04E+18,Private room,40.72372,-73.98187,primary,545908720,Bram,,
8.97E+17,Private room,40.75481,-73.98253,primary,496944100,RoomPicks,,
7.71E+17,Private room,40.7404828,-73.8839063,co,340102104,Kayo,,
48621980,Private room,40.70584,-74.00592,primary,371972456,Justin,,
1.04E+18,Private room,40.74467321,-73.98485648,primary,496932087,Reservations,,
30514043,Private room,40.69271,-73.91299,co,498467246,Aiko,,
7.55E+17,Private room,40.69543,-73.93677,primary,3223938,Eugene,,
46559649,Private room,40.70485,-74.00568,primary,371972456,Justin,,
9.66E+17,Private room,40.830412,-73.8765881,primary,429935341,Criss,,
37665665,Private room,40.74931,-73.89993,co,498467246,Aiko,,
53769677,Private room,40.74298,-73.87032,primary,204704622,Momoyo,,
51019131,Private room,40.74882,-73.99749,primary,408979935,Koichi,,
38703384,Private room,40.73897,-73.99801,primary,279648327,Sinan,,
53156526,Private room,40.66738,-73.94191,co,107040079,Jonathon,,
46624622,Private room,40.7064,-74.00418,primary,371972456,Justin,,
29923654,Hotel room,40.76231,-73.97467,primary,220229838,Chamber Hotel,,
1.01E+18,Private room,40.68733105,-73.9545707,primary,408016532,Phar'Victor,,
27967600,Private room,40.73901,-73.91975,co,340102104,Kayo,,
7.36E+17,Entire home/apt,40.75187,-73.98526,primary,229274328,Theresa,,
9.90E+17,Private room,40.76379,-73.82584,co,217037939,Kevin,,
1.01E+18,Private room,40.86594827,-73.88840217,co,350358047,Ishfar,,
46966951,Private room,40.70666,-74.00551,primary,371972456,Justin,,
45529279,Private room,40.71385,-73.99438,primary,305240193,June,,
8.02E+17,Entire home/apt,40.6819309,-73.9671668,primary,107434423,Blueground,,
33427025,Private room,40.68839,-73.95452,co,222236294,Kieu&Jimmy,,
46559912,Private room,40.70595,-74.00588,primary,371972456,Justin,,
7.44E+17,Private room,40.76991,-73.90252,co,31534322,Nia,,
6.81E+17,Private room,40.86428,-73.92228,primary,200239515,Shogo,,
26456925,Private room,40.74191,-73.89255,co,521447784,Mina,,
48380680,Private room,40.74551,-73.89235,primary,390535864,Fukuda,,
29923252,Private room,40.7465,-73.89963,primary,43044876,Haruhisa,,
27141191,Private room,40.73862,-73.87707,primary,19303369,Hiroki,,
25841637,Private room,40.7127,-73.99711,co,246905270,Thomas,,
6.92E+17,Private room,40.8431,-73.93737,primary,200239515,Shogo,,
1.02E+18,Private room,40.6913576,-73.9465214,co,178624208,Tyrell,,
30394541,Entire home/apt,40.7432386,-74.003283,primary,107434423,Blueground,,
9.52E+17,Private room,40.747923,-73.8736643,co,498467246,Aiko,,
8.97E+17,Private room,40.75538982,-73.9809893,primary,496944100,RoomPicks,,
49075743,Private room,40.67756,-73.90811,co,395798646,Andrew,,
1.02E+18,Entire home/apt,40.81287,-73.94537,primary,545416054,Charles,,
26456925,Private room,40.74191,-73.89255,co,366180586,Al,,
5.98E+17,Entire home/apt,40.747211,-73.987808,primary,388603242,Henri,,
1.09E+18,Private room,40.71128881,-73.99176584,co,530348929,Maria,,
1.03E+18,Private room,40.71612,-74.00956,primary,496932087,Reservations,,
47832229,Private room,40.66739,-73.94005,co,107040079,Jonathon,,
7.26E+17,Private room,40.74692,-73.9856,primary,25138314,RoomPicks By Antony,,
6.99E+17,Private room,40.75967,-73.96814,primary,49108760,Blue Angel Hotel,,
29923522,Hotel room,40.76187,-73.97658,primary,220229838,Chamber Hotel,,
43292505,Private room,40.76004,-73.91748,primary,200239515,Shogo,,
9392164,Private room,40.76581,-73.80569,co,122250216,Stephanie,,
17419342,Private room,40.8072086,-73.9506199,co,1550578,Ron,,
1.03E+18,Private room,40.75679627,-73.97020769,primary,501999514,RoomPicks,,
6.41E+17,Private room,40.75078,-73.87964,co,521447784,Mina,,
8.75E+17,Private room,40.87657,-73.85722,co,507263242,Gloria,,
46967723,Private room,40.70666,-74.00384,primary,371972456,Justin,,
30393194,Entire home/apt,40.72922,-74.00279,primary,107434423,Blueground,,
6.50E+17,Private room,40.76432,-73.97873,primary,215565541,LuxUrban,,
9.04E+17,Private room,40.81012665,-73.95368238,co,311142157,Anna,,
31291730,Private room,40.75573,-73.99628,primary,224815152,Hudson River,,
48381288,Private room,40.74188,-73.89781,primary,390535864,Fukuda,,
1.03E+18,Entire home/apt,40.76439768,-73.98036802,primary,496932087,Reservations,,
30393896,Entire home/apt,40.715793,-74.005871,primary,107434423,Blueground,,
9.79E+17,Private room,40.75481673,-73.97983343,primary,428576478,Ryan,,
7.26E+17,Private room,40.75541,-73.98322,primary,480637402,Terry,,
44394628,Private room,40.74455,-73.89191,primary,19303369,Hiroki,,
26690336,Private room,40.73696,-73.9205,co,340102104,Kayo,,
49481775,Private room,40.76189,-73.99103,co,424332243,Роман,,
53311697,Private room,40.69055,-73.93431,co,395520753,Manuel,,
8.75E+17,Private room,40.87657,-73.85722,co,510562861,June,,
7.48E+17,Private room,40.75814,-73.89974,co,231138233,Filiz,,
42746430,Private room,40.68552,-73.79023,co,79651295,Minee,,
51444181,Private room,40.676884,-73.907265,co,339848823,Nyc,,
1.03E+18,Private room,40.76569,-73.98189,primary,496932087,Reservations,,
9.75E+17,Private room,40.81879,-73.9441,co,450528001,Denis,,
7.67E+17,Private room,40.74588,-73.88757,co,366180586,Al,,
9.03E+17,Entire home/apt,40.754659,-73.9721295,primary,107434423,Blueground,,
30387856,Entire home/apt,40.729222,-74.002791,primary,107434423,Blueground,,
53432992,Private room,40.75757,-73.82045,primary,204704622,Momoyo,,
36906763,Private room,40.74482,-73.9066,co,366180586,Al,,
1.03E+18,Private room,40.75686,-73.97049,primary,501999514,RoomPicks,,
52325109,Private room,40.64299,-73.97965,co,14898658,Chadanut,,
7.84E+17,Private room,40.69066,-73.93424,primary,463464923,Manuel,,
7.67E+17,Private room,40.74932,-73.97807,primary,174792040,RoomPicks By Victoria,,
6.40E+17,Private room,40.689484,-73.870471,co,406807982,Tiffany,,
1.03E+18,Private room,40.75717563,-73.97054696,primary,501999514,RoomPicks,,
7413605,Private room,40.71997,-73.98564,co,552730256,Galen Michael,,
8.95E+17,Private room,40.71018111,-74.01269723,primary,215565541,LuxUrban,,
52303735,Private room,40.75383,-73.93429,co,191552674,Diana,,
36028495,Private room,40.69635,-73.95996,primary,261016212,The Condor Hotel,,
1.04E+18,Private room,40.75917,-73.98695,primary,501999278,RoomPicks,,
8.57E+17,Private room,40.75575225,-73.98019385,co,484277630,Bugra Han,,
9.90E+17,Private room,40.76375567,-73.82558119,co,502685591,Usquire,,
7.15E+17,Private room,40.76226,-73.97907,primary,475766934,Arianna,,
6.22E+17,Private room,40.65569,-73.90899,co,499270625,Shakib,,
27967600,Private room,40.73901,-73.91975,co,498467246,Aiko,,
1.03E+18,Hotel room,40.75805751,-73.98285826,primary,496932087,Reservations,,
28786315,Private room,40.65245,-73.94206,co,225124690,Danielle,,
23437788,Entire home/apt,40.76417,-73.96743,primary,56283770,Lia,,
1.01E+18,Private room,40.73888,-73.78891,co,100573908,Jiale,,
1.05E+18,Private room,40.80825,-73.95404,co,311142157,Anna,,
6.93E+17,Private room,40.67713,-73.94221,co,413432955,George,,
9.65E+17,Private room,40.7202159,-74.00086202,primary,501999278,RoomPicks,,
6.85E+17,Private room,40.68988,-73.90732,co,339848823,Nyc,,
5.49E+17,Private room,40.69806,-73.94486,co,108630391,Diana,,
6.77E+17,Private room,40.63477,-74.02075,primary,47430022,Tara,,
49243212,Private room,40.7544,-73.99539,primary,38592279,Vk,,
38295943,Private room,40.74993,-73.8783,co,498467246,Aiko,,
8.95E+17,Private room,40.75689955,-73.98110514,primary,496944100,RoomPicks,,
9.90E+17,Private room,40.76375567,-73.82558119,co,217037939,Kevin,,
48810304,Private room,40.86624,-73.92332,primary,390535864,Fukuda,,
9.00E+17,Private room,40.75523414,-73.98287256,primary,496944100,RoomPicks,,
7.20E+17,Private room,40.74616,-73.87483,co,41773438,Danny,,
35532705,Private room,40.75198,-73.96978,primary,262985820,48Lex,,
27923071,Private room,40.81253,-73.94372,co,498467246,Aiko,,
1.04E+18,Private room,40.81926,-73.94585,co,450528001,Denis,,
51154314,Private room,40.81082,-73.94275,co,227070045,Sachiko,,
48422033,Private room,40.67602,-73.94471,co,61478941,Taylor,,
8.38E+17,Private room,40.57902323,-73.98292725,co,513656219,Agnes,,
6.86E+17,Private room,40.67144,-73.79488,primary,306024152,Son-Ya,,
6.20E+17,Private room,40.68488,-73.92095,co,339848823,Nyc,,
54303332,Private room,40.84053,-73.94082,primary,438952657,Gisele,,
47200398,Private room,40.70646,-74.00526,primary,371972456,Justin,,
35338703,Hotel room,40.7371,-74.00477,primary,241889662,Incentra Village Guest House,,
7.35E+17,Private room,40.7044897,-73.8189627,co,483205753,Sabitrie,,
38198444,Private room,40.7426,-73.89321,co,521447784,Mina,,
46414136,Private room,40.70639,-74.00426,primary,371972456,Justin,,
26271688,Private room,40.7365,-73.92049,co,498467246,Aiko,,
46277582,Private room,40.74001,-73.9276,primary,19303369,Hiroki,,
7.10E+17,Private room,40.74611,-73.89843,primary,200239515,Shogo,,
30514043,Private room,40.69271,-73.91299,co,521447784,Mina,,
8.97E+17,Private room,40.75669,-73.98152,primary,496944100,RoomPicks,,
47210471,Entire home/apt,40.7070676,-74.0054773,primary,107434423,Blueground,,
9.83E+17,Private room,40.6875052,-73.9920247,co,2219255,Natalie,,
1030254,Private room,40.695,-73.91197,co,183360807,Gary,,
6.17E+17,Private room,40.68306,-73.91916,co,339848823,Nyc,,
1.08E+18,Private room,40.64358,-74.01149,co,518215593,Zhe,,
6.22E+17,Private room,40.65735,-73.91102,co,499270625,Shakib,,
48625432,Private room,40.70634,-74.0052,primary,371972456,Justin,,
6.93E+17,Private room,40.67742,-73.94276,co,61478941,Taylor,,
7.15E+17,Private room,40.76225551,-73.97907416,primary,475766934,Arianna,,
35149282,Private room,40.69778,-73.98531,primary,262224408,NU Hotel,,
53571249,Private room,40.74484,-73.87235,primary,19303369,Hiroki,,
6.98E+17,Entire home/apt,40.65446,-73.9543,primary,450443676,Welcome To Excellent Homes,,
32801214,Private room,40.83668137,-73.83421326,co,260133846,Erika,,
42088954,Private room,40.63704,-73.90921,co,437029084,Carol,,
46829983,Private room,40.70631,-74.00531,primary,371972456,Justin,,
48103216,Private room,40.74872,-73.87853,primary,204704622,Momoyo,,
7.59E+17,Private room,40.6953,-73.93636,primary,3223938,Eugene,,
29923619,Hotel room,40.76188,-73.97511,primary,220229838,Chamber Hotel,,
7.67E+17,Private room,40.75136,-73.97869,primary,174792040,RoomPicks By Victoria,,
45671726,Entire home/apt,40.76366,-73.9586,primary,9419684,Churchill,,
7.03E+17,Private room,40.75657,-73.83338,primary,19303369,Hiroki,,
31556307,Private room,40.74367,-73.90004,co,340102104,Kayo,,
6.05E+17,Private room,40.707535,-73.955887,co,25697284,Billy,,
48998267,Private room,40.67689,-73.94575,co,487295214,Nana,,
48121515,Private room,40.75096,-73.78733,primary,2930761,Dee,,
47348298,Private room,40.74945,-73.90207,co,227070045,Sachiko,,
7.02E+17,Private room,40.7507976,-73.97737033,primary,215565541,LuxUrban,,
9.09E+17,Private room,40.87577046,-73.85542788,co,507263242,Gloria,,
54155390,Private room,40.68889236,-73.95530701,co,222236294,Kieu&Jimmy,,
6.69E+17,Entire home/apt,40.79305,-73.96671,primary,170568130,Ignacio,,
48111332,Private room,40.65247,-73.95622,primary,3223938,Eugene,,
29412402,Private room,40.69232,-73.90985,co,183360807,Gary,,
27314650,Private room,40.7577,-73.81925,primary,205745676,Liqin,,
1.06E+18,Private room,40.8092504,-73.9533867,co,23909763,Elena,,
49175310,Private room,40.71571,-73.95682,primary,396629612,Outpost Club,,
8.48E+17,Private room,40.75229935,-73.93212989,co,310747190,Celso,,
44505052,Entire home/apt,40.7462,-73.98713,primary,348619646,Nomad,,
32235802,Hotel room,40.73838,-74.00349,primary,241889662,Incentra Village Guest House,,
1.09E+18,Private room,40.69446811,-73.94223164,co,4888892,Darina,,
7.83E+17,Private room,40.85084,-73.91218,co,419052826,Casimar,,
47841255,Private room,40.76183,-73.9189,primary,200239515,Shogo,,
6.22E+17,Private room,40.65735,-73.91102,co,441463564,Jahid,,
8.98E+17,Private room,40.68967,-73.93552,primary,124028462,Outpost Club,,
45482136,Private room,40.71375851,-73.99483667,primary,305240193,June,,
7.23E+17,Private room,40.68778,-73.95167,primary,3223938,Eugene,,
6.25E+17,Private room,40.76596,-73.98947,co,186679094,Kee,,
46151252,Private room,40.62803,-73.95819,primary,3223938,Eugene,,
45127521,Private room,40.74596,-73.89322,primary,19303369,Hiroki,,
35975589,Private room,40.79933,-73.97017,co,268529394,Julia,,
45224180,Private room,40.75304,-73.87676,primary,200239515,Shogo,,
46795036,Private room,40.74168,-73.89779,primary,200239515,Shogo,,
8.24E+17,Private room,40.6976551,-73.9159423,co,501567955,Ysmaris Solanye,,
1.03E+18,Private room,40.7159392,-74.00978781,primary,496932087,Reservations,,
7.84E+17,Private room,40.69073,-73.93409,primary,463464923,Manuel,,
47348298,Private room,40.74945,-73.90207,co,521447784,Mina,,
46624549,Private room,40.70591,-74.00571,primary,371972456,Justin,,
45654763,Private room,40.73775,-73.92609,primary,19303369,Hiroki,,
26271688,Private room,40.7365,-73.92049,co,521447784,Mina,,
39332857,Private room,40.70532,-73.90259,co,302151163,Ampere,,
6.92E+17,Private room,40.84313,-73.93599,primary,19303369,Hiroki,,
7.52E+17,Private room,40.75986,-73.89961,co,231138233,Filiz,,
30716128,Private room,40.73757,-73.92335,co,366180586,Al,,
47377021,Private room,40.7431,-73.90272,primary,19303369,Hiroki,,
47348298,Private room,40.74945,-73.90207,co,366180586,Al,,
9939843,Private room,40.76459,-73.80725,co,122250216,Stephanie,,
6.53E+17,Private room,40.6880231,-73.942974,co,428687280,Ariuna,,
7.66E+17,Private room,40.65771,-73.91063,co,499270625,Shakib,,
46959266,Private room,40.71375609,-73.99485711,primary,305240193,June,,
1.01E+18,Private room,40.69207825,-73.80744309,primary,537729916,Lakhwinder,,
1.10E+18,Private room,40.76628197,-73.98682983,co,91445933,Adam,,
8.09E+17,Entire home/apt,40.7535338,-73.97319373,primary,442029804,Live Suite,,
6.81E+17,Private room,40.63465,-74.02301,primary,47430022,Tara,,
8.86E+17,Private room,40.57731117,-73.98311681,co,513656219,Agnes,,
47181832,Private room,40.67619,-73.94666,co,61478941,Taylor,,
1.04E+18,Hotel room,40.7435,-73.98502,primary,496932087,Reservations,,
9.60E+17,Private room,40.79398,-73.9457,co,450528001,Denis,,
37187259,Private room,40.75798,-73.92642,co,32167398,Meela,,
46528624,Private room,40.70466,-74.00568,primary,371972456,Justin,,
1.03E+18,Hotel room,40.76011,-73.98333,primary,496932087,Reservations,,
26249544,Private room,40.6957,-73.93488,co,473963067,Perla Joe,,
40067442,Private room,40.707,-73.90131,co,302101015,Rob,,
48384916,Private room,40.75239,-73.87854,primary,390535864,Fukuda,,
35206238,Private room,40.7398,-73.92741,primary,238989521,Takatomo,,
45493857,Private room,40.71344549,-73.99323419,primary,305240193,June,,
46528704,Private room,40.70644,-74.00579,primary,371972456,Justin,,
35531992,Private room,40.75198,-73.96978,primary,262985820,48Lex,,
45270317,Entire home/apt,40.74816,-73.98737,primary,348619646,Nomad,,
46544406,Private room,40.70617,-74.00562,primary,371972456,Justin,,
46829853,Private room,40.70621,-74.00397,primary,371972456,Justin,,
8.15E+17,Private room,40.7295,-73.87337,co,498467246,Aiko,,
1.03E+18,Private room,40.75513117,-73.97132036,primary,501999514,RoomPicks,,
253842,Private room,40.73756,-73.9535,primary,417504,The Box House Hotel,,
7.15E+17,Private room,40.76451,-73.97791,primary,475752211,Megan,,
6.65E+17,Private room,40.7405,-73.87782,primary,200239515,Shogo,,
47754190,Private room,40.706,-74.00579,primary,371972456,Justin,,
8.58E+17,Private room,40.86175912,-73.92951569,primary,204704622,Momoyo,,
39869406,Private room,40.68798,-73.9551,co,523090564,Udom,,
1.04E+18,Hotel room,40.74496,-73.98506,primary,496932087,Reservations,,
46039534,Private room,40.74106,-73.89493,primary,200239515,Shogo,,
7.35E+17,Private room,40.7041424,-73.8187299,co,483205753,Sabitrie,,
7.67E+17,Private room,40.75121,-73.97808,primary,174792040,RoomPicks By Victoria,,
31174610,Private room,40.74515,-73.90604,co,366180586,Al,,
1.03E+18,Hotel room,40.75807,-73.9829,primary,496932087,Reservations,,
1.01E+18,Private room,40.78058643,-73.8425092,co,100573908,Jiale,,
8.31E+17,Private room,40.65759737,-73.90898314,co,499270625,Shakib,,
5.51E+17,Private room,40.686871,-73.936646,co,428687280,Ariuna,,
30509757,Private room,40.74202,-73.89964,primary,200239515,Shogo,,
7.27E+17,Private room,40.73342,-73.98936,primary,473166605,Ruth,,
7.22E+17,Private room,40.67416,-73.95431,primary,3223938,Eugene,,
31043762,Private room,40.8232,-73.95491,primary,10415675,Yao & Rain,,
28986683,Private room,40.76845,-73.9224,co,521447784,Mina,,
7.10E+17,Entire home/apt,40.7488,-73.89404,primary,19303369,Hiroki,,
6.98E+17,Private room,40.74445,-73.87212,primary,19303369,Hiroki,,
5.85E+17,Private room,40.67633,-73.96468,co,222236294,Kieu&Jimmy,,
9.40E+17,Private room,40.69762669,-73.92402416,co,13384735,Maria,,
1.05E+18,Private room,40.71657261,-73.99078384,co,552730256,Galen Michael,,
47881292,Private room,40.74556719,-74.00222829,primary,305240193,June,,
45710731,Entire home/apt,40.74372,-73.98066,primary,170568130,Ignacio,,
31042303,Private room,40.82128,-73.95344,primary,10415675,Yao & Rain,,
6.89E+17,Private room,40.76027,-73.99223,co,424332243,Роман,,
30801449,Private room,40.74132,-73.89107,co,340102104,Kayo,,
29923634,Hotel room,40.76175,-73.97503,primary,220229838,Chamber Hotel,,
9.84E+17,Private room,40.74014936,-73.90236923,primary,501499086,CrossOver,,
7.25E+17,Private room,40.75686,-73.98303,primary,480637402,Terry,,
52002317,Private room,40.71458191,-73.98978544,co,552730256,Galen Michael,,
